id_pedido,data,hora_str,hora_int,mes,semana,dia_semana,turno,cidade_id,modalidade,canal,km,faixa_km,custo_por_km,sla_min,tempo_total_min,tempo_aceite_min,atraso_min,tempo_chegada_origem_min,tempo_espera_origem_min,tempo_deslocamento_min,status,cancelada_flag,insucesso_flag,motivo_cancelamento,otd_flag,valor_base_entregador,valor_dinamica,valor_entregador,evento_flag,evento_id,custo_operacional,valor_dinamica_empresa,valor_pago_empresa,margem_unitaria
P046026146,2025-10-12,12:36,12,2025-10,41,Dom,Tarde,11,Manual,,7.26,7-12,1.756198347107438,70,31.46,0.62,-38.54,7.41,0.0,23.43,Finalizada,0,0,,1,10.75,1,11.75,1,12.0,12.75,1,15.25,0.196078431372549
P046026210,2025-10-12,09:38,9,2025-10,41,Dom,Manhã,11,Econômica,App,6.39,3-7,1.8544600938967137,60,21.16,0.69,-38.84,6.31,0.0,14.16,Finalizada,0,0,,1,9.85,1,10.85,1,12.0,11.85,1,14.35,0.21097046413502119
P046026265,2026-01-12,15:40,15,2026-01,3,Seg,Tarde,11,Manual,App,3.57,3-7,3.1484593837535018,70,130.7,0.65,60.69999999999999,8.07,1.98,120.0,Insucesso,0,1,,0,11.24,0,11.24,0,,11.24,0,12.74,0.13345195729537362
P046026309,2025-10-12,12:41,12,2025-10,41,Dom,Tarde,11,Manual,App,2.35,0-3,4.553191489361701,70,20.06,0.4,-49.94,2.72,0.0,16.94,Finalizada,0,0,,1,6.7,2,8.7,1,12.0,10.7,2,14.2,0.3271028037383177
P046026317,2025-10-12,11:41,11,2025-10,41,Dom,Manhã,11,Manual,App,1.31,0-3,6.6412213740458,70,11.09,0.0,-58.91,0.25,3.78,7.06,Finalizada,0,0,,1,6.7,1,7.7,1,12.0,8.7,1,11.2,0.28735632183908044
P046026339,2026-01-12,11:42,11,2026-01,3,Seg,Manhã,11,Manual,App,0.85,0-3,7.882352941176471,70,15.03,0.0,-54.97,0.47,0.0,14.56,Finalizada,0,0,,1,6.7,0,6.7,0,,6.7,0,8.2,0.22388059701492513
P046026486,2025-10-12,13:46,13,2025-10,41,Dom,Tarde,11,Econômica,Integrado,3.05,3-7,3.567213114754099,60,76.14,10.56,16.14,6.86,0.0,58.72,Finalizada,0,0,,0,6.88,2,8.88,1,12.0,10.88,2,14.38,0.3216911764705883
P046026525,2025-10-12,12:47,12,2025-10,41,Dom,Tarde,11,Manual,App,0.95,0-3,13.894736842105264,70,19.85,0.0,-50.15,10.35,0.97,8.53,Finalizada,0,0,,1,9.2,2,11.2,1,12.0,13.2,2,16.7,0.26515151515151514
P046026576,2026-01-12,12:49,12,2026-01,3,Seg,Tarde,11,Manual,App,2.13,0-3,4.788732394366197,70,51.02,10.33,-18.979999999999997,6.83,2.28,31.58,Finalizada,0,0,,1,10.2,0,10.2,0,,10.2,0,11.7,0.1470588235294117
P046026599,2025-10-12,12:50,12,2025-10,41,Dom,Tarde,11,Econômica,App,3.64,3-7,3.6868131868131866,60,13.43,0.69,-46.57,4.85,0.0,7.89,Finalizada,0,0,,1,7.42,3,10.42,1,12.0,13.42,3,17.92,0.3353204172876305
P046026643,2025-10-12,13:51,13,2025-10,41,Dom,Tarde,11,Econômica,Integrado,6.03,3-7,2.2603648424543947,60,81.58,35.0,21.58,7.52,0.0,39.06,Insucesso,0,1,,0,9.63,2,11.63,1,12.0,13.63,2,17.130000000000003,0.2567865003668379
P046026708,2025-10-12,12:53,12,2025-10,41,Dom,Tarde,11,Econômica,App,1.87,0-3,4.6524064171122985,60,13.86,0.29,-46.14,4.38,0.0,9.19,Finalizada,0,0,,1,6.7,1,7.7,1,12.0,8.7,1,11.2,0.28735632183908044
P046026802,2026-01-12,12:56,12,2026-01,3,Seg,Tarde,11,Econômica,,2.02,0-3,3.3168316831683167,60,7.77,0.82,-52.230000000000004,0.07,0.0,6.88,Finalizada,0,0,,1,6.7,0,6.7,0,,6.7,0,8.2,0.22388059701492513
P046026836,2026-01-12,08:56,8,2026-01,3,Seg,Manhã,11,Econômica,App,1.65,0-3,4.0606060606060606,60,28.7,0.0,-31.3,0.4,0.0,28.3,Finalizada,0,0,,1,6.7,0,6.7,0,,6.7,0,8.2,0.22388059701492513
P046026874,2025-10-12,12:58,12,2025-10,41,Dom,Tarde,11,Econômica,App,0.3,0-3,29.0,60,3.59,0.3,-56.41,0.32,0.0,2.97,Finalizada,0,0,,1,6.7,1,7.7,1,12.0,8.7,1,11.2,0.28735632183908044
P046026892,2026-01-12,12:58,12,2026-01,3,Seg,Tarde,11,Manual,App,2.53,0-3,2.648221343873518,70,23.85,7.35,-46.15,5.62,0.0,10.88,Finalizada,0,0,,1,6.7,0,6.7,0,,6.7,0,8.2,0.22388059701492513
P046026973,2026-01-12,12:01,12,2026-01,3,Seg,Tarde,11,Manual,App,1.54,0-3,4.350649350649351,70,12.77,0.77,-57.230000000000004,6.57,2.43,3.0,Finalizada,0,0,,1,6.7,0,6.7,0,,6.7,0,8.2,0.22388059701492513
P046027153,2026-01-12,12:07,12,2026-01,3,Seg,Tarde,11,Econômica,Integrado,1.74,0-3,3.8505747126436782,60,24.3,4.97,-35.7,12.0,0.0,7.33,Cancelada,1,0,Motivo 08,0,6.7,0,6.7,0,,6.7,0,8.2,0.22388059701492513
P046027182,2025-10-12,13:07,13,2025-10,41,Dom,Tarde,11,Econômica,Integrado,2.47,0-3,4.331983805668016,60,69.23,35.0,9.230000000000004,7.97,0.0,26.26,Finalizada,0,0,,0,6.7,2,8.7,1,12.0,10.7,2,14.2,0.3271028037383177
P046027194,2026-01-12,12:08,12,2026-01,3,Seg,Tarde,11,Econômica,App,0.48,0-3,13.958333333333334,60,5.21,0.33,-54.79,1.88,0.0,3.0,Finalizada,0,0,,1,6.7,0,6.7,0,,6.7,0,8.2,0.22388059701492513
P046027265,2026-01-12,12:10,12,2026-01,3,Seg,Tarde,11,Manual,App,1.55,0-3,4.32258064516129,70,18.15,1.88,-51.85,6.55,0.0,9.72,Finalizada,0,0,,1,6.7,0,6.7,0,,6.7,0,8.2,0.22388059701492513
P046027308,2025-10-12,12:11,12,2025-10,41,Dom,Tarde,11,Manual,App,3.5,3-7,3.2114285714285713,70,35.57,2.11,-34.43,5.17,0.0,28.29,Finalizada,0,0,,1,7.24,2,9.24,1,12.0,11.24,2,14.74,0.31138790035587194
P046027402,2026-01-12,12:15,12,2026-01,3,Seg,Tarde,11,Econômica,App,0.62,0-3,10.806451612903226,60,4.03,0.08,-55.97,0.03,0.0,3.92,Finalizada,0,0,,1,6.7,0,6.7,0,,6.7,0,8.2,0.22388059701492513
P046027408,2026-01-12,12:15,12,2026-01,3,Seg,Tarde,11,Econômica,App,1.79,0-3,3.7430167597765363,60,34.75,0.33,-25.25,27.85,0.0,6.57,Finalizada,0,0,,1,6.7,0,6.7,0,,6.7,0,8.2,0.22388059701492513
P046027437,2025-10-12,14:16,14,2025-10,41,Dom,Tarde,11,Econômica,App,0.43,0-3,24.883720930232556,60,19.28,0.27,-40.72,16.04,0.0,2.97,Finalizada,0,0,,1,6.7,2,8.7,1,12.0,10.7,2,14.2,0.3271028037383177
P046027515,2026-01-12,12:18,12,2026-01,3,Seg,Tarde,11,Manual,App,0.34,0-3,27.05882352941176,70,8.39,0.07,-61.61,0.05,5.27,3.0,Finalizada,0,0,,1,9.2,0,9.2,0,,9.2,0,10.7,0.16304347826086962
P046027526,2026-01-12,13:18,13,2026-01,3,Seg,Tarde,11,Econômica,Integrado,2.72,0-3,2.4632352941176467,60,47.02,35.0,-12.979999999999997,0.0,0.0,12.02,Cancelada,1,0,,0,6.7,0,6.7,0,,6.7,0,8.2,0.22388059701492513
P046027667,2026-01-12,12:23,12,2026-01,3,Seg,Tarde,11,Expressa,App,0.76,0-3,8.81578947368421,40,3.45,0.2,-36.55,0.25,0.0,3.0,Finalizada,0,0,,1,6.7,0,6.7,0,,6.7,0,8.2,0.22388059701492513
P046027700,2025-10-12,13:24,13,2025-10,41,Dom,Tarde,11,Integrada,App,4.12,3-7,2.37378640776699,55,44.76,33.42,-10.240000000000002,0.38,0.0,10.96,Finalizada,0,0,,1,7.78,1,8.78,1,12.0,9.78,1,12.28,0.2556237218813906
P046027733,2025-10-12,12:25,12,2025-10,41,Dom,Tarde,11,Integrada,App,1.14,0-3,7.631578947368421,55,7.74,0.19,-47.26,3.22,0.0,4.33,Finalizada,0,0,,1,6.7,1,7.7,1,12.0,8.7,1,11.2,0.28735632183908044
P046027735,2026-01-12,12:25,12,2026-01,3,Seg,Tarde,11,Econômica,Integrado,0.62,0-3,10.806451612903226,60,4.82,0.1,-55.18,1.72,0.0,3.0,Finalizada,0,0,,1,6.7,0,6.7,0,,6.7,0,8.2,0.22388059701492513
P046027824,2026-01-12,12:28,12,2026-01,3,Seg,Tarde,11,Manual,,0.78,0-3,11.794871794871794,70,10.98,0.63,-59.019999999999996,3.78,3.57,3.0,Finalizada,0,0,,1,9.2,0,9.2,0,,9.2,0,10.7,0.16304347826086962
P046027829,2026-01-12,12:28,12,2026-01,3,Seg,Tarde,11,Expressa,Integrado,2.35,0-3,2.851063829787234,40,10.6,0.45,-29.4,0.07,0.0,10.08,Finalizada,0,0,,1,6.7,0,6.7,0,,6.7,0,8.2,0.22388059701492513
P046027835,2026-01-12,12:28,12,2026-01,3,Seg,Tarde,11,Econômica,App,0.78,0-3,8.58974358974359,60,3.35,0.27,-56.65,0.08,0.0,3.0,Finalizada,0,0,,1,6.7,0,6.7,0,,6.7,0,8.2,0.22388059701492513
P046027958,2025-10-12,12:31,12,2025-10,41,Dom,Tarde,11,Econômica,App,2.65,0-3,3.283018867924528,60,11.69,3.76,-48.31,1.85,0.0,6.08,Finalizada,0,0,,1,6.7,1,7.7,1,12.0,8.7,1,11.2,0.28735632183908044
P046027959,2025-10-12,13:31,13,2025-10,41,Dom,Tarde,11,Econômica,App,1.27,0-3,10.0,60,7.3,0.66,-52.7,0.23,0.0,6.41,Finalizada,0,0,,1,6.7,3,9.7,1,12.0,12.7,3,17.2,0.35433070866141736
P046028021,2026-01-12,12:33,12,2026-01,3,Seg,Tarde,11,Manual,App,1.28,0-3,7.578124999999999,70,25.98,0.3,-44.019999999999996,0.15,2.8,22.73,Finalizada,0,0,,1,9.7,0,9.7,0,,9.7,0,11.2,0.15463917525773208
P046028053,2026-01-12,12:34,12,2026-01,3,Seg,Tarde,11,Econômica,App,1.4,0-3,4.7857142857142865,60,18.08,0.43,-41.92,12.28,0.0,5.37,Finalizada,0,0,,1,6.7,0,6.7,0,,6.7,0,8.2,0.22388059701492513
P046028133,2025-10-12,12:36,12,2025-10,41,Dom,Tarde,11,Integrada,App,1.66,0-3,7.650602409638554,55,3.54,0.49,-51.46,0.07,0.0,2.98,Finalizada,0,0,,1,6.7,3,9.7,1,12.0,12.7,3,17.2,0.35433070866141736
P046028164,2025-10-12,13:37,13,2025-10,41,Dom,Tarde,11,Econômica,App,2.47,0-3,3.522267206477732,60,6.19,1.02,-53.81,0.15,0.0,5.02,Finalizada,0,0,,1,6.7,1,7.7,1,12.0,8.7,1,11.2,0.28735632183908044
P046028333,2026-01-12,12:43,12,2026-01,3,Seg,Tarde,11,Manual,App,3.11,3-7,2.212218649517685,70,7.18,0.0,-62.82,4.18,0.0,3.0,Cancelada,1,0,Motivo 12,0,6.88,0,6.88,0,,6.88,0,8.379999999999999,0.21802325581395343
P046028392,2025-10-12,13:45,13,2025-10,41,Dom,Tarde,11,Econômica,App,0.73,0-3,11.917808219178081,60,16.16,0.4,-43.84,12.79,0.0,2.97,Finalizada,0,0,,1,6.7,1,7.7,1,12.0,8.7,1,11.2,0.28735632183908044
P046028417,2025-10-12,15:45,15,2025-10,41,Dom,Tarde,11,Econômica,App,2.24,0-3,3.8839285714285707,60,20.84,0.0,-39.16,0.17,0.0,20.67,Finalizada,0,0,,1,6.7,1,7.7,1,12.0,8.7,1,11.2,0.28735632183908044
P046028518,2025-10-12,12:49,12,2025-10,41,Dom,Tarde,11,Econômica,App,0.3,0-3,35.666666666666664,60,3.56,0.46,-56.44,0.13,0.0,2.97,Finalizada,0,0,,1,6.7,2,8.7,1,12.0,10.7,2,14.2,0.3271028037383177
P046028529,2025-10-12,13:49,13,2025-10,41,Dom,Tarde,11,Integrada,App,1.2,0-3,7.25,55,14.35,0.0,-40.65,0.82,10.56,2.97,Finalizada,0,0,,1,6.7,1,7.7,1,12.0,8.7,1,11.2,0.28735632183908044
P046028563,2025-10-12,13:51,13,2025-10,41,Dom,Tarde,11,Econômica,App,0.89,0-3,9.775280898876403,60,11.09,0.35,-48.91,6.11,0.0,4.63,Finalizada,0,0,,1,6.7,1,7.7,1,12.0,8.7,1,11.2,0.28735632183908044
P046028581,2025-10-12,12:51,12,2025-10,41,Dom,Tarde,11,Manual,App,0.3,0-3,44.0,70,4.1,0.4,-65.9,0.28,0.45,2.97,Finalizada,0,0,,1,9.2,2,11.2,1,12.0,13.2,2,16.7,0.26515151515151514
P046028590,2025-10-12,13:52,13,2025-10,41,Dom,Tarde,11,Econômica,App,0.53,0-3,20.188679245283016,60,13.48,0.16,-46.519999999999996,10.23,0.0,3.09,Finalizada,0,0,,1,6.7,2,8.7,1,12.0,10.7,2,14.2,0.3271028037383177
P046028613,2025-10-12,09:52,9,2025-10,41,Dom,Manhã,11,Econômica,App,3.44,3-7,3.2674418604651163,60,12.53,0.24,-47.47,4.98,0.0,7.31,Finalizada,0,0,,1,7.24,2,9.24,1,12.0,11.24,2,14.74,0.31138790035587194
P046028619,2025-10-12,13:53,13,2025-10,41,Dom,Tarde,11,Econômica,App,1.06,0-3,8.20754716981132,60,4.16,0.22,-55.84,0.17,0.0,3.77,Finalizada,0,0,,1,6.7,1,7.7,1,12.0,8.7,1,11.2,0.28735632183908044
P046028890,2025-10-12,13:01,13,2025-10,41,Dom,Tarde,11,Manual,,1.17,0-3,7.435897435897436,70,9.44,0.14,-60.56,4.28,1.09,3.93,Finalizada,0,0,,1,6.7,1,7.7,1,12.0,8.7,1,11.2,0.28735632183908044
P046028903,2026-01-12,13:02,13,2026-01,3,Seg,Tarde,11,Econômica,App,0.96,0-3,6.979166666666667,60,3.6,0.37,-56.4,0.23,0.0,3.0,Finalizada,0,0,,1,6.7,0,6.7,0,,6.7,0,8.2,0.22388059701492513
P046028932,2025-10-12,13:03,13,2025-10,41,Dom,Tarde,11,Manual,App,2.61,0-3,4.099616858237548,70,58.01,31.33,-11.990000000000002,10.33,6.71,9.64,Finalizada,0,0,,1,6.7,2,8.7,1,12.0,10.7,2,14.2,0.3271028037383177
P046029028,2026-01-12,14:05,14,2026-01,3,Seg,Tarde,11,Integrada,App,0.88,0-3,7.613636363636364,55,3.24,0.17,-51.76,0.07,0.0,3.0,Finalizada,0,0,,1,6.7,0,6.7,0,,6.7,0,8.2,0.22388059701492513
P046029109,2026-01-12,13:08,13,2026-01,3,Seg,Tarde,11,Econômica,App,0.82,0-3,8.170731707317074,60,7.07,0.0,-52.93,0.2,0.32,6.55,Finalizada,0,0,,1,6.7,0,6.7,0,,6.7,0,8.2,0.22388059701492513
P046029119,2026-01-12,13:08,13,2026-01,3,Seg,Tarde,11,Econômica,App,0.49,0-3,13.673469387755103,60,3.23,0.13,-56.77,0.1,0.0,3.0,Finalizada,0,0,,1,6.7,0,6.7,0,,6.7,0,8.2,0.22388059701492513
P046029277,2025-10-12,13:13,13,2025-10,41,Dom,Tarde,11,Econômica,App,0.86,0-3,10.116279069767442,60,4.16,0.32,-55.84,0.87,0.0,2.97,Finalizada,0,0,,1,6.7,1,7.7,1,12.0,8.7,1,11.2,0.28735632183908044
P046029299,2026-01-12,13:14,13,2026-01,3,Seg,Tarde,11,Econômica,Integrado,0.87,0-3,7.7011494252873565,60,3.0,0.0,-57.0,0.0,0.0,3.0,Finalizada,0,0,,1,6.7,0,6.7,0,,6.7,0,8.2,0.22388059701492513
P046029392,2026-01-12,13:17,13,2026-01,3,Seg,Tarde,11,Expressa,App,1.76,0-3,3.806818181818182,40,12.68,0.18,-27.32,1.2,0.0,11.3,Finalizada,0,0,,1,6.7,0,6.7,0,,6.7,0,8.2,0.22388059701492513
P046029408,2026-01-12,13:17,13,2026-01,3,Seg,Tarde,11,Econômica,App,0.3,0-3,22.333333333333336,60,6.01,0.28,-53.99,2.73,0.0,3.0,Finalizada,0,0,,1,6.7,0,6.7,0,,6.7,0,8.2,0.22388059701492513
P046029413,2026-01-12,13:17,13,2026-01,3,Seg,Tarde,11,Integrada,App,1.29,0-3,5.1937984496124034,55,4.98,0.38,-50.019999999999996,1.18,0.0,3.42,Finalizada,0,0,,1,6.7,0,6.7,0,,6.7,0,8.2,0.22388059701492513
P046029429,2025-10-12,13:17,13,2025-10,41,Dom,Tarde,11,Integrada,App,5.32,3-7,2.0413533834586466,55,34.89,2.43,-20.11,16.21,0.0,16.25,Finalizada,0,0,,1,8.86,1,9.86,1,12.0,10.86,1,13.36,0.23020257826887658
P046029650,2026-01-12,13:24,13,2026-01,3,Seg,Tarde,11,Manual,App,1.12,0-3,8.660714285714285,70,18.42,0.07,-51.58,0.38,1.12,16.85,Finalizada,0,0,,1,9.7,0,9.7,0,,9.7,0,11.2,0.15463917525773208
P046029682,2026-01-12,13:25,13,2026-01,3,Seg,Tarde,11,Integrada,App,1.22,0-3,5.491803278688525,55,14.78,0.73,-40.22,4.62,0.0,9.43,Finalizada,0,0,,1,6.7,0,6.7,0,,6.7,0,8.2,0.22388059701492513
P046029705,2026-01-12,14:26,14,2026-01,3,Seg,Tarde,11,Econômica,App,1.17,0-3,5.726495726495727,60,45.5,0.88,-14.5,21.95,0.0,22.67,Finalizada,0,0,,1,6.7,0,6.7,0,,6.7,0,8.2,0.22388059701492513
P046029748,2026-01-12,13:28,13,2026-01,3,Seg,Tarde,11,Integrada,Integrado,0.9,0-3,7.444444444444445,55,7.32,0.17,-47.68,2.82,0.0,4.33,Finalizada,0,0,,1,6.7,0,6.7,0,,6.7,0,8.2,0.22388059701492513
P046029974,2026-01-12,13:34,13,2026-01,3,Seg,Tarde,11,Econômica,,4.48,3-7,1.8169642857142856,60,9.33,0.43,-50.67,0.17,0.0,8.73,Finalizada,0,0,,1,8.14,0,8.14,0,,8.14,0,9.64,0.1842751842751842
P046030039,2026-01-12,14:36,14,2026-01,3,Seg,Tarde,11,Integrada,App,6.7,3-7,1.5044776119402985,55,53.18,21.15,-1.8200000000000003,16.03,0.0,16.0,Finalizada,0,0,,1,10.08,0,10.08,0,,10.08,0,11.58,0.14880952380952372
P046030158,2025-10-12,14:40,14,2025-10,41,Dom,Tarde,11,Manual,App,4.58,3-7,2.2139737991266375,70,45.85,13.32,-24.15,16.32,0.0,16.21,Finalizada,0,0,,1,8.14,1,9.14,1,12.0,10.14,1,12.64,0.24654832347140032
P046030325,2026-01-12,13:45,13,2026-01,3,Seg,Tarde,11,Econômica,App,1.77,0-3,3.785310734463277,60,7.65,0.17,-52.35,0.12,0.0,7.36,Finalizada,0,0,,1,6.7,0,6.7,0,,6.7,0,8.2,0.22388059701492513
P046030365,2026-01-12,14:47,14,2026-01,3,Seg,Tarde,11,Expressa,Integrado,0.88,0-3,7.613636363636364,40,11.02,0.23,-28.98,1.67,0.0,9.12,Finalizada,0,0,,1,6.7,0,6.7,0,,6.7,0,8.2,0.22388059701492513
P046030469,2026-01-12,09:50,9,2026-01,3,Seg,Manhã,11,Econômica,Integrado,2.53,0-3,2.648221343873518,60,23.3,1.82,-36.7,13.2,0.0,8.28,Finalizada,0,0,,1,6.7,0,6.7,0,,6.7,0,8.2,0.22388059701492513
P046030470,2026-01-12,14:50,14,2026-01,3,Seg,Tarde,11,Manual,App,5.21,3-7,1.7005758157389634,70,51.58,0.0,-18.42,0.07,13.88,37.63,Finalizada,0,0,,1,8.86,0,8.86,0,,8.86,0,10.36,0.16930022573363424
P046030535,2025-10-12,15:52,15,2025-10,41,Dom,Tarde,11,Econômica,App,0.63,0-3,13.809523809523808,60,56.07,0.82,-3.9299999999999997,29.01,23.27,2.97,Finalizada,0,0,,1,6.7,1,7.7,1,12.0,8.7,1,11.2,0.28735632183908044
P046030617,2025-10-12,14:55,14,2025-10,41,Dom,Tarde,11,Econômica,App,1.19,0-3,8.991596638655462,60,5.18,0.19,-54.82,0.02,0.0,4.97,Finalizada,0,0,,1,6.7,2,8.7,1,12.0,10.7,2,14.2,0.3271028037383177
P046030835,2025-10-12,14:01,14,2025-10,41,Dom,Tarde,11,Manual,App,1.03,0-3,12.33009708737864,70,28.18,14.64,-41.82,6.16,0.25,7.13,Finalizada,0,0,,1,6.7,3,9.7,1,12.0,12.7,3,17.2,0.35433070866141736
P046030838,2025-10-12,14:01,14,2025-10,41,Dom,Tarde,11,Expressa,App,1.0,0-3,8.7,40,3.94,0.35,-36.06,0.1,0.0,3.49,Finalizada,0,0,,1,6.7,1,7.7,1,12.0,8.7,1,11.2,0.28735632183908044
P046031000,2026-01-12,14:06,14,2026-01,3,Seg,Tarde,11,Manual,App,3.76,3-7,3.037234042553192,70,3.52,0.0,-66.48,0.52,0.0,3.0,Finalizada,0,0,,1,11.42,0,11.42,0,,11.42,0,12.92,0.13134851138353776
P046031073,2026-01-12,14:08,14,2026-01,3,Seg,Tarde,11,Manual,App,3.76,3-7,3.037234042553192,70,3.37,0.0,-66.63,0.37,0.0,3.0,Finalizada,0,0,,1,11.42,0,11.42,0,,11.42,0,12.92,0.13134851138353776
P046031147,2026-01-12,14:10,14,2026-01,3,Seg,Tarde,11,Manual,,0.65,0-3,14.153846153846152,70,3.27,0.0,-66.73,0.27,0.0,3.0,Finalizada,0,0,,1,9.2,0,9.2,0,,9.2,0,10.7,0.16304347826086962
P046031181,2026-01-12,14:11,14,2026-01,3,Seg,Tarde,11,Manual,App,1.06,0-3,9.150943396226413,70,3.3,0.0,-66.7,0.3,0.0,3.0,Finalizada,0,0,,1,9.7,0,9.7,0,,9.7,0,11.2,0.15463917525773208
P046031204,2025-10-12,14:12,14,2025-10,41,Dom,Tarde,11,Expressa,App,1.33,0-3,6.541353383458646,40,6.93,0.4,-33.07,2.67,0.0,3.86,Finalizada,0,0,,1,6.7,1,7.7,1,12.0,8.7,1,11.2,0.28735632183908044
P046031214,2025-10-12,14:12,14,2025-10,41,Dom,Tarde,11,Econômica,App,1.32,0-3,6.59090909090909,60,11.74,0.58,-48.26,4.52,0.0,6.64,Finalizada,0,0,,1,6.7,1,7.7,1,12.0,8.7,1,11.2,0.28735632183908044
P046031239,2026-01-12,14:12,14,2026-01,3,Seg,Tarde,11,Expressa,App,1.94,0-3,3.4536082474226806,40,13.95,0.8,-26.05,2.08,0.0,11.07,Finalizada,0,0,,1,6.7,0,6.7,0,,6.7,0,8.2,0.22388059701492513
P046031253,2025-10-12,14:13,14,2025-10,41,Dom,Tarde,11,Manual,App,2.8,0-3,5.071428571428571,70,3.2,0.0,-66.8,0.23,0.0,2.97,Finalizada,0,0,,1,10.2,2,12.2,1,12.0,14.2,2,17.7,0.24647887323943674
P046031292,2026-01-12,14:14,14,2026-01,3,Seg,Tarde,11,Integrada,App,1.9,0-3,3.5263157894736845,55,5.58,0.2,-49.42,0.23,0.0,5.15,Finalizada,0,0,,1,6.7,0,6.7,0,,6.7,0,8.2,0.22388059701492513
P046031376,2026-01-12,14:17,14,2026-01,3,Seg,Tarde,11,Manual,App,0.3,0-3,30.666666666666664,70,16.39,6.3,-53.61,3.57,3.52,3.0,Finalizada,0,0,,1,9.2,0,9.2,0,,9.2,0,10.7,0.16304347826086962
P046031393,2025-10-12,14:17,14,2025-10,41,Dom,Tarde,11,Manual,App,2.03,0-3,5.2709359605911335,70,34.78,0.87,-35.22,21.38,1.27,11.26,Finalizada,0,0,,1,6.7,2,8.7,1,12.0,10.7,2,14.2,0.3271028037383177
P046031397,2026-01-12,15:17,15,2026-01,3,Seg,Tarde,11,Integrada,,1.1,0-3,6.090909090909091,55,83.48,0.0,28.480000000000004,40.0,1.53,41.95,Insucesso,0,1,,0,6.7,0,6.7,0,,6.7,0,8.2,0.22388059701492513
P046031400,2026-01-12,15:17,15,2026-01,3,Seg,Tarde,11,Integrada,App,1.35,0-3,4.962962962962963,55,44.22,0.0,-10.780000000000001,12.9,17.05,14.27,Finalizada,0,0,,1,6.7,0,6.7,0,,6.7,0,8.2,0.22388059701492513
P046031469,2025-10-12,14:19,14,2025-10,41,Dom,Tarde,11,Econômica,App,0.5,0-3,17.4,60,5.19,0.29,-54.81,1.93,0.0,2.97,Finalizada,0,0,,1,6.7,1,7.7,1,12.0,8.7,1,11.2,0.28735632183908044
P046031484,2026-01-12,14:20,14,2026-01,3,Seg,Tarde,11,Manual,,0.97,0-3,9.484536082474227,70,8.09,0.18,-61.91,0.38,4.53,3.0,Finalizada,0,0,,1,9.2,0,9.2,0,,9.2,0,10.7,0.16304347826086962
P046031591,2026-01-12,14:23,14,2026-01,3,Seg,Tarde,11,Expressa,,1.88,0-3,4.627659574468085,40,8.62,0.1,-31.380000000000003,1.78,0.0,6.74,Finalizada,0,0,,1,8.7,0,8.7,0,,8.7,0,10.2,0.1724137931034484
P046031665,2026-01-12,14:26,14,2026-01,3,Seg,Tarde,11,Manual,,4.72,3-7,2.186440677966102,70,29.68,0.0,-40.32,0.35,0.0,29.33,Finalizada,0,0,,1,10.32,0,10.32,0,,10.32,0,11.82,0.14534883720930236
P046031675,2026-01-12,14:27,14,2026-01,3,Seg,Tarde,11,Integrada,Integrado,1.19,0-3,7.310924369747899,55,8.02,0.27,-46.980000000000004,1.17,0.0,6.58,Finalizada,0,0,,1,8.7,0,8.7,0,,8.7,0,10.2,0.1724137931034484
P046031767,2025-10-12,14:31,14,2025-10,41,Dom,Tarde,11,Econômica,App,0.37,0-3,34.32432432432432,60,19.76,0.11,-40.239999999999995,16.68,0.0,2.97,Finalizada,0,0,,1,8.7,2,10.7,1,12.0,12.7,2,16.2,0.2755905511811023
P046031808,2026-01-12,14:32,14,2026-01,3,Seg,Tarde,11,Manual,App,2.65,0-3,3.283018867924528,70,19.72,0.0,-50.28,0.12,0.07,19.53,Finalizada,0,0,,1,8.7,0,8.7,0,,8.7,0,10.2,0.1724137931034484
P046031831,2025-10-12,15:33,15,2025-10,41,Dom,Tarde,11,Econômica,Integrado,2.05,0-3,5.219512195121951,60,41.29,5.31,-18.71,9.58,0.0,26.4,Finalizada,0,0,,1,8.7,1,9.7,1,12.0,10.7,1,13.2,0.23364485981308403
P046031865,2025-10-12,14:34,14,2025-10,41,Dom,Tarde,11,Integrada,App,1.19,0-3,8.991596638655462,55,3.9,0.11,-51.1,0.82,0.0,2.97,Finalizada,0,0,,1,8.7,1,9.7,1,12.0,10.7,1,13.2,0.23364485981308403
P046031905,2026-01-12,15:35,15,2026-01,3,Seg,Tarde,11,Manual,App,7.78,7-12,1.6966580976863752,70,41.85,4.33,-28.15,10.47,0.0,27.05,Finalizada,0,0,,1,13.2,0,13.2,0,,13.2,0,14.7,0.11363636363636354
P046031989,2026-01-12,16:38,16,2026-01,3,Seg,Tarde,11,Integrada,,1.44,0-3,6.041666666666666,55,41.98,0.17,-13.020000000000003,0.22,0.0,41.59,Finalizada,0,0,,1,8.7,0,8.7,0,,8.7,0,10.2,0.1724137931034484
P046032028,2026-01-12,14:39,14,2026-01,3,Seg,Tarde,11,Integrada,App,0.36,0-3,24.166666666666664,55,7.63,0.38,-47.37,4.25,0.0,3.0,Finalizada,0,0,,1,8.7,0,8.7,0,,8.7,0,10.2,0.1724137931034484
P046032089,2025-10-12,15:41,15,2025-10,41,Dom,Tarde,11,Econômica,Integrado,1.89,0-3,9.365079365079366,60,54.88,0.0,-5.119999999999997,39.6,1.09,14.19,Finalizada,0,0,,1,11.7,3,14.7,1,12.0,17.7,3,22.2,0.2542372881355932
